Rooms,Suburb,Address,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
4,Glenroy,2/36 Prospect St,t,607000.0,S,YPA,18/03/2017,13.0,3046.0,4.0,3.0,2.0,0.0,131.0,2014.0,Moreland,-37.7102,144.9112,Northern Metropolitan,8870.0
3,Glenroy,139 John St,h,765500.0,S,Barry,18/06/2016,13.0,3046.0,3.0,2.0,2.0,780.0,180.0,1970.0,Moreland,-37.6955,144.9389,Northern Metropolitan,8870.0
3,Glenroy,2/709 Pascoe Vale Rd,u,470000.0,SP,Barry,18/06/2016,13.0,3046.0,3.0,1.0,2.0,187.0,99.0,2014.0,Moreland,-37.7098,144.9163,Northern Metropolitan,8870.0
3,Glenroy,1/2 Prospect St,u,482500.0,SP,Brad,18/06/2016,13.0,3046.0,3.0,1.0,1.0,265.0,,1995.0,Moreland,-37.7083,144.9158,Northern Metropolitan,8870.0
3,Glenroy,48 Everard St,h,580000.0,S,Barry,19/11/2016,13.0,3046.0,3.0,1.0,2.0,650.0,142.0,1960.0,Moreland,-37.7002,144.9408,Northern Metropolitan,8870.0
2,Glenroy,3/4 Murrell St,t,434500.0,S,Eview,19/11/2016,13.0,3046.0,2.0,1.0,1.0,125.0,,1975.0,Moreland,-37.7042,144.9211,Northern Metropolitan,8870.0
2,Glenroy,1/38 Stanley St,u,620250.0,S,Stockdale,19/11/2016,13.0,3046.0,2.0,1.0,2.0,253.0,91.0,2012.0,Moreland,-37.7117,144.9135,Northern Metropolitan,8870.0
3,Glenroy,128 Widford St,h,710000.0,S,Stockdale,19/11/2016,13.0,3046.0,3.0,1.0,1.0,796.0,104.0,1960.0,Moreland,-37.6955,144.9253,Northern Metropolitan,8870.0
4,Glenroy,54 Cromwell St,h,630000.0,S,Stockdale,22/05/2016,13.0,3046.0,3.0,1.0,2.0,630.0,130.0,1960.0,Moreland,-37.7002,144.9232,Northern Metropolitan,8870.0
2,Glenroy,37 Farview St,t,420000.0,SP,Stockdale,22/05/2016,13.0,3046.0,2.0,1.0,1.0,307.0,,,Moreland,-37.7117,144.9348,Northern Metropolitan,8870.0
3,Glenroy,106 Outlook Dr,h,600000.0,S,Stockdale,22/05/2016,13.0,3046.0,3.0,1.0,4.0,541.0,139.0,1968.0,Moreland,-37.7051,144.9069,Northern Metropolitan,8870.0
3,Glenroy,1/7 Harold St,t,550000.0,SP,Stockdale,22/08/2016,13.0,3046.0,3.0,2.0,2.0,212.0,129.0,2010.0,Moreland,-37.7073,144.9277,Northern Metropolitan,8870.0
3,Glenroy,2/27 Morley St,u,460000.0,S,Barry,22/08/2016,13.0,3046.0,3.0,2.0,1.0,190.0,,,Moreland,-37.6997,144.9367,Northern Metropolitan,8870.0
4,Glenroy,46 Moonee Bvd,h,600000.0,SP,Stockdale,23/04/2016,13.0,3046.0,4.0,1.0,2.0,586.0,159.0,1968.0,Moreland,-37.6975,144.9065,Northern Metropolitan,8870.0
4,Glenroy,47 Cardinal Rd,h,1217500.0,S,Barry,24/09/2016,13.0,3046.0,4.0,3.0,2.0,693.0,192.0,2014.0,Moreland,-37.7111,144.9275,Northern Metropolitan,8870.0
3,Glenroy,135 Hilton St,h,600000.0,SP,Barry,24/09/2016,13.0,3046.0,3.0,1.0,2.0,599.0,150.0,1960.0,Moreland,-37.7009,144.9291,Northern Metropolitan,8870.0
3,Glenroy,29 Moonee Bvd,h,570000.0,PI,Barry,24/09/2016,13.0,3046.0,3.0,2.0,2.0,585.0,146.0,1975.0,Moreland,-37.6977,144.9071,Northern Metropolitan,8870.0
4,Glenroy,46 Sadie St,h,655000.0,SP,Stockdale,24/09/2016,13.0,3046.0,4.0,1.0,2.0,695.0,,,Moreland,-37.6985,144.9441,Northern Metropolitan,8870.0
3,Glenroy,118 Bindi St,h,500000.0,SP,Nelson,25/02/2017,13.0,3046.0,3.0,1.0,4.0,677.0,,,Moreland,-37.695,144.9271,Northern Metropolitan,8870.0
3,Glenroy,65 Farview St,h,762700.0,SP,Stockdale,25/02/2017,13.0,3046.0,3.0,1.0,4.0,597.0,100.0,1960.0,Moreland,-37.7097,144.9351,Northern Metropolitan,8870.0
2,Glenroy,3/27 Gladstone Pde,u,465000.0,S,YPA,25/02/2017,13.0,3046.0,2.0,1.0,1.0,176.0,89.0,2012.0,Moreland,-37.7081,144.912,Northern Metropolitan,8870.0
2,Glenroy,52 Glenroy Rd,h,741250.0,S,Barry,25/02/2017,13.0,3046.0,2.0,1.0,1.0,668.0,88.0,1955.0,Moreland,-37.7067,144.9331,Northern Metropolitan,8870.0
2,Glenroy,4/36 Acacia St,t,488500.0,S,Stockdale,27/06/2016,13.0,3046.0,2.0,2.0,1.0,190.0,2.0,,Moreland,-37.7072,144.9241,Northern Metropolitan,8870.0
4,Glenroy,44 Everard St,h,787500.0,S,Barry,27/06/2016,13.0,3046.0,4.0,2.0,2.0,650.0,,,Moreland,-37.7004,144.9411,Northern Metropolitan,8870.0
2,Glenroy,1/47 Lytton St,u,442000.0,S,Brad,27/06/2016,13.0,3046.0,3.0,1.0,1.0,245.0,,,Moreland,-37.7076,144.9097,Northern Metropolitan,8870.0
4,Glenroy,107 Glenroy Rd,h,1000000.0,PI,Barry,27/11/2016,13.0,3046.0,4.0,2.0,8.0,977.0,304.0,1935.0,Moreland,-37.7063,144.9273,Northern Metropolitan,8870.0
2,Glenroy,4 Glenroy Rd,h,726335.0,S,Eview,27/11/2016,13.0,3046.0,2.0,1.0,2.0,590.0,,,Moreland,-37.7072,144.938,Northern Metropolitan,8870.0
4,Glenroy,165 Hilton St,h,630000.0,S,Stockdale,27/11/2016,13.0,3046.0,4.0,2.0,2.0,602.0,180.0,1950.0,Moreland,-37.7005,144.9258,Northern Metropolitan,8870.0
3,Glenroy,72 Pecham St,h,670000.0,S,Barry,27/11/2016,13.0,3046.0,3.0,1.0,3.0,705.0,135.0,1950.0,Moreland,-37.6967,144.9116,Northern Metropolitan,8870.0
2,Glenroy,3/48 William St,h,417000.0,S,Stockdale,27/11/2016,13.0,3046.0,2.0,1.0,1.0,172.0,77.0,2013.0,Moreland,-37.7074,144.9086,Northern Metropolitan,8870.0
3,Glenroy,1/26 York St,t,600000.0,VB,Nelson,27/11/2016,13.0,3046.0,3.0,1.0,2.0,258.0,143.0,2001.0,Moreland,-37.7047,144.9087,Northern Metropolitan,8870.0
3,Glenroy,3/132 Widford St,t,440000.0,SP,Nelson,28/05/2016,13.0,3046.0,3.0,2.0,1.0,215.0,121.0,2010.0,Moreland,-37.6952,144.9256,Northern Metropolitan,8870.0
3,Glenroy,14 William St,h,501000.0,SP,Raine,28/05/2016,13.0,3046.0,3.0,1.0,1.0,348.0,,,Moreland,-37.7119,144.9111,Northern Metropolitan,8870.0
3,Glenroy,23 Cromwell St,h,660000.0,S,Barry,28/08/2016,13.0,3046.0,3.0,1.0,2.0,657.0,116.0,1950.0,Moreland,-37.7019,144.9225,Northern Metropolitan,8870.0
3,Glenroy,16 York St,h,722000.0,S,Stockdale,28/08/2016,13.0,3046.0,3.0,1.0,3.0,781.0,,,Moreland,-37.7048,144.9097,Northern Metropolitan,8870.0
2,Glenroy,2/4 Ash Ct,h,270000.0,PI,Ray,30/07/2016,13.0,3046.0,2.0,1.0,1.0,155.0,155.0,2000.0,Moreland,-37.6972,144.9239,Northern Metropolitan,8870.0
4,Glenroy,44 Morley St,h,825000.0,S,Stockdale,30/07/2016,13.0,3046.0,4.0,2.0,4.0,768.0,194.0,1970.0,Moreland,-37.6979,144.9377,Northern Metropolitan,8870.0
4,Glenroy,33 View St,h,638000.0,S,Barry,30/07/2016,13.0,3046.0,4.0,2.0,1.0,624.0,258.0,2005.0,Moreland,-37.6969,144.9334,Northern Metropolitan,8870.0
3,Gowanbrae,1 Gowanbrae Dr,h,631000.0,S,Nelson,3/09/2016,13.6,3043.0,3.0,2.0,2.0,608.0,138.0,2001.0,Moreland,-37.709,144.8925,Western Metropolitan,1071.0
3,Gowanbrae,31 Seggan Cir,t,532000.0,S,Nelson,3/09/2016,13.6,3043.0,3.0,2.0,1.0,149.0,19.0,2005.0,Moreland,-37.7068,144.8963,Western Metropolitan,1071.0
3,Gowanbrae,13 Seggan Cir,h,500000.0,S,Nelson,4/03/2017,13.6,3043.0,3.0,2.0,1.0,140.0,,,Moreland,-37.7071,144.8959,Western Metropolitan,1071.0
3,Gowanbrae,41 Balerno Cir,h,504000.0,S,Nelson,6/08/2016,13.6,3043.0,3.0,2.0,1.0,215.0,139.0,2004.0,Moreland,-37.709,144.8964,Western Metropolitan,1071.0
3,Gowanbrae,39 Balerno Cir,t,468000.0,S,Nelson,7/05/2016,13.6,3043.0,3.0,2.0,2.0,178.0,138.0,2000.0,Moreland,-37.7087,144.8962,Western Metropolitan,1071.0
4,Gowanbrae,2 Mirrim Pl,h,802500.0,S,Nelson,12/11/2016,13.6,3043.0,4.0,2.0,2.0,0.0,264.0,2005.0,Moreland,-37.705,144.9004,Western Metropolitan,1071.0
4,Gowanbrae,8 Perth Ct,h,709000.0,PI,Nelson,14/05/2016,13.6,3043.0,4.0,2.0,2.0,453.0,213.0,2007.0,Moreland,-37.7016,144.8974,Western Metropolitan,1071.0
3,Gowanbrae,3 Gowanbrae Dr,h,700000.0,SP,Nelson,16/04/2016,13.6,3043.0,3.0,2.0,2.0,691.0,,,Moreland,-37.7089,144.8927,Western Metropolitan,1071.0
3,Gowanbrae,42 Seggan Cir,h,485000.0,S,Nelson,16/04/2016,13.6,3043.0,3.0,2.0,1.0,175.0,134.0,2004.0,Moreland,-37.7076,144.8961,Western Metropolitan,1071.0
3,Gowanbrae,6 Birk Ct,h,540000.0,VB,Brad,19/11/2016,13.6,3043.0,3.0,2.0,1.0,367.0,141.0,2008.0,Moreland,-37.704,144.8989,Western Metropolitan,1071.0
3,Gowanbrae,24 Balerno Cir,h,390000.0,PI,Nelson,23/04/2016,13.6,3043.0,3.0,2.0,1.0,158.0,136.0,2005.0,Moreland,-37.7091,144.8958,Western Metropolitan,1071.0
4,Gowanbrae,18 Primula Bvd,h,800000.0,S,Nelson,26/07/2016,13.6,3043.0,4.0,2.0,2.0,719.0,251.0,2000.0,Moreland,-37.7062,144.8978,Western Metropolitan,1071.0
3,Gowanbrae,14 Birk Ct,h,525000.0,PI,Stockdale,27/06/2016,13.6,3043.0,3.0,2.0,1.0,223.0,,,Moreland,-37.704,144.8984,Western Metropolitan,1071.0
4,Gowanbrae,8 Perth Ct,h,740000.0,SP,Nelson,27/06/2016,13.6,3043.0,4.0,2.0,2.0,453.0,213.0,2007.0,Moreland,-37.7016,144.8974,Western Metropolitan,1071.0
3,Hadfield,20 Bedford St,h,605000.0,PI,hockingstuart,3/09/2016,12.1,3046.0,3.0,1.0,2.0,597.0,116.0,1960.0,Moreland,-37.711,144.9478,Northern Metropolitan,2606.0
3,Hadfield,29 Sutherland St,h,685500.0,SP,Brad,3/09/2016,12.1,3046.0,3.0,1.0,2.0,724.0,103.0,1970.0,Moreland,-37.7076,144.9481,Northern Metropolitan,2606.0
2,Hadfield,2 Knole St,h,610000.0,S,Eview,3/12/2016,12.1,3046.0,2.0,1.0,1.0,394.0,98.0,1950.0,Moreland,-37.7153,144.9507,Northern Metropolitan,2606.0
3,Hadfield,8 Sherwood St,h,630000.0,S,YPA,3/12/2016,12.1,3046.0,3.0,1.0,1.0,604.0,112.0,1970.0,Moreland,-37.7124,144.9514,Northern Metropolitan,2606.0
4,Hadfield,4 Surrey St,h,870000.0,S,Barry,3/12/2016,12.1,3046.0,4.0,3.0,5.0,591.0,268.0,2010.0,Moreland,-37.7127,144.9489,Northern Metropolitan,2606.0
3,Hadfield,26 South St,h,810000.0,S,Holland,4/03/2017,12.1,3046.0,3.0,2.0,2.0,592.0,129.0,1950.0,Moreland,-37.7149,144.9473,Northern Metropolitan,2606.0
3,Hadfield,70 West St,h,840000.0,S,Barry,4/03/2017,12.1,3046.0,3.0,1.0,2.0,608.0,,,Moreland,-37.7114,144.9378,Northern Metropolitan,2606.0
5,Hadfield,16 Bedford St,h,585000.0,S,YPA,4/06/2016,12.1,3046.0,5.0,2.0,1.0,590.0,,,Moreland,-37.711,144.9481,Northern Metropolitan,2606.0
4,Hadfield,41 Davies St,h,772500.0,S,Stockdale,4/06/2016,12.1,3046.0,3.0,2.0,2.0,595.0,,1983.0,Moreland,-37.7116,144.9468,Northern Metropolitan,2606.0
3,Hadfield,21a Edgar St,u,465000.0,SP,Brad,4/06/2016,12.1,3046.0,3.0,1.0,1.0,225.0,,2005.0,Moreland,-37.7068,144.9467,Northern Metropolitan,2606.0
3,Hadfield,10 Volga St,h,719000.0,S,Eview,8/10/2016,12.1,3046.0,3.0,1.0,4.0,692.0,,1980.0,Moreland,-37.7084,144.9412,Northern Metropolitan,2606.0
2,Hadfield,2/3 Surrey St,u,487000.0,SP,Peter,10/09/2016,12.1,3046.0,2.0,1.0,2.0,198.0,96.0,2010.0,Moreland,-37.7132,144.9488,Northern Metropolitan,2606.0
4,Hadfield,115 West St,h,700000.0,S,Barry,10/09/2016,12.1,3046.0,2.0,2.0,2.0,700.0,168.0,1950.0,Moreland,-37.7056,144.9384,Northern Metropolitan,2606.0
4,Hadfield,148 West St,h,600500.0,S,YPA,10/09/2016,12.1,3046.0,4.0,2.0,1.0,462.0,161.0,1970.0,Moreland,-37.7062,144.9387,Northern Metropolitan,2606.0
3,Hadfield,27 Middle St,h,730000.0,S,Barry,10/12/2016,12.1,3046.0,3.0,1.0,2.0,570.0,134.0,1970.0,Moreland,-37.7106,144.9491,Northern Metropolitan,2606.0
3,Hadfield,75 West St,h,800000.0,S,Stockdale,10/12/2016,12.1,3046.0,3.0,2.0,2.0,565.0,116.0,1960.0,Moreland,-37.7094,144.9377,Northern Metropolitan,2606.0
4,Hadfield,25 Francis St,h,918000.0,S,Brad,11/02/2017,12.1,3046.0,4.0,2.0,2.0,763.0,,,Moreland,-37.7123,144.9426,Northern Metropolitan,2606.0
3,Hadfield,24 South St,t,750000.0,S,Stockdale,12/06/2016,12.1,3046.0,3.0,2.0,2.0,301.0,251.0,2011.0,Moreland,-37.715,144.9475,Northern Metropolitan,2606.0
3,Hadfield,40 Angus St,h,740000.0,S,Barry,12/11/2016,12.1,3046.0,3.0,1.0,1.0,568.0,115.0,1960.0,Moreland,-37.7077,144.9438,Northern Metropolitan,2606.0
3,Hadfield,72 Middle St,h,721000.0,S,Brad,12/11/2016,12.1,3046.0,3.0,1.0,3.0,539.0,,1960.0,Moreland,-37.7098,144.9446,Northern Metropolitan,2606.0
3,Hadfield,9 South St,h,646000.0,S,YPA,12/11/2016,12.1,3046.0,3.0,1.0,2.0,574.0,106.0,1970.0,Moreland,-37.7157,144.9507,Northern Metropolitan,2606.0
3,Hadfield,1/32 Sutherland St,h,545000.0,S,Raine,12/11/2016,12.1,3046.0,3.0,2.0,3.0,230.0,113.0,2000.0,Moreland,-37.7073,144.9486,Northern Metropolitan,2606.0
3,Hadfield,4 Thames St,h,770000.0,S,Stockdale,12/11/2016,12.1,3046.0,3.0,1.0,2.0,700.0,,,Moreland,-37.705,144.9469,Northern Metropolitan,2606.0
4,Hadfield,1 Barunah St,h,777000.0,S,Eview,13/08/2016,12.1,3046.0,3.0,1.0,2.0,700.0,176.0,1960.0,Moreland,-37.704,144.9399,Northern Metropolitan,2606.0
2,Hadfield,101 Middle St,h,722000.0,S,Stockdale,13/08/2016,12.1,3046.0,3.0,3.0,1.0,580.0,103.0,1950.0,Moreland,-37.7098,144.9424,Northern Metropolitan,2606.0
2,Hadfield,23 Surrey St,h,545000.0,SP,Stockdale,14/05/2016,12.1,3046.0,2.0,1.0,3.0,591.0,102.0,1960.0,Moreland,-37.7128,144.9471,Northern Metropolitan,2606.0
3,Hadfield,1/22 Volga St,t,510000.0,PI,Raine,16/04/2016,12.1,3046.0,3.0,2.0,2.0,234.0,115.0,2012.0,Moreland,-37.707,144.9411,Northern Metropolitan,2606.0
2,Hadfield,11 Dickinson St,h,542500.0,S,Ray,17/09/2016,12.1,3046.0,2.0,1.0,1.0,359.0,,1960.0,Moreland,-37.7133,144.9436,Northern Metropolitan,2606.0
3,Hadfield,24 Talbot St,h,631500.0,S,Stockdale,18/06/2016,12.1,3046.0,4.0,1.0,3.0,593.0,95.0,1965.0,Moreland,-37.7133,144.947,Northern Metropolitan,2606.0
4,Hadfield,24A South St,h,750074.0,SP,Eview,19/11/2016,12.1,3046.0,4.0,2.0,1.0,302.0,,,Moreland,-37.7149,144.9474,Northern Metropolitan,2606.0
3,Hadfield,35 Angus St,h,591000.0,S,Brad,22/05/2016,12.1,3046.0,3.0,1.0,1.0,557.0,,,Moreland,-37.7079,144.9432,Northern Metropolitan,2606.0
3,Hadfield,19 Barbara St,h,550000.0,SP,Brad,22/05/2016,12.1,3046.0,3.0,1.0,3.0,610.0,142.0,1960.0,Moreland,-37.7107,144.9419,Northern Metropolitan,2606.0
2,Hadfield,100 South St,h,330000.0,VB,Stockdale,22/05/2016,12.1,3046.0,2.0,1.0,1.0,249.0,2.0,1970.0,Moreland,-37.714,144.939,Northern Metropolitan,2606.0
5,Hadfield,13 Gish Ct,h,800000.0,VB,YPA,23/04/2016,12.1,3046.0,5.0,2.0,1.0,808.0,,,Moreland,-37.7091,144.9491,Northern Metropolitan,2606.0
3,Hadfield,42 West St,h,725000.0,S,Brad,24/09/2016,12.1,3046.0,3.0,2.0,4.0,560.0,,,Moreland,-37.7136,144.9374,Northern Metropolitan,2606.0
4,Hadfield,28 Gish Ct,h,815000.0,S,Barry,25/02/2017,12.1,3046.0,4.0,2.0,2.0,672.0,,1950.0,Moreland,-37.7083,144.9495,Northern Metropolitan,2606.0
2,Hadfield,92 West St,h,715888.0,S,Barry,25/02/2017,12.1,3046.0,2.0,1.0,1.0,613.0,92.0,1960.0,Moreland,-37.7099,144.938,Northern Metropolitan,2606.0
4,Hadfield,119 Middle St,h,650000.0,S,Barry,26/07/2016,12.1,3046.0,4.0,1.0,4.0,588.0,,,Moreland,-37.7096,144.9404,Northern Metropolitan,2606.0
2,Hadfield,2/22 Volga St,t,468000.0,S,Nelson,26/07/2016,12.1,3046.0,2.0,1.0,1.0,137.0,110.0,2012.0,Moreland,-37.707,144.9413,Northern Metropolitan,2606.0
3,Hadfield,3 Charles St,h,1102000.0,S,Stockdale,27/11/2016,12.1,3046.0,3.0,1.0,2.0,1020.0,,,Moreland,-37.709,144.9434,Northern Metropolitan,2606.0
2,Hadfield,25 East St,h,515000.0,S,D'Aprano,27/11/2016,12.1,3046.0,2.0,1.0,2.0,345.0,79.0,1990.0,Moreland,-37.7128,144.9496,Northern Metropolitan,2606.0
3,Hadfield,14 Sutherland St,h,716000.0,S,Nelson,27/11/2016,12.1,3046.0,3.0,1.0,2.0,594.0,,,Moreland,-37.709,144.9483,Northern Metropolitan,2606.0
2,Hadfield,38 Tassell St,h,640000.0,SP,YPA,27/11/2016,12.1,3046.0,2.0,1.0,1.0,612.0,,,Moreland,-37.7109,144.9389,Northern Metropolitan,2606.0
2,Hadfield,21 Volga St,h,460000.0,S,Barry,27/11/2016,12.1,3046.0,2.0,1.0,4.0,360.0,,,Moreland,-37.7074,144.9407,Northern Metropolitan,2606.0
2,Hampton,1/30 Grenville St,u,895000.0,S,hockingstuart,3/09/2016,13.7,3188.0,2.0,1.0,1.0,228.0,87.0,1975.0,Bayside,-37.9355,145.0008,Southern Metropolitan,5454.0
2,Hampton,6/334 Hampton St,u,587000.0,S,Ray,3/09/2016,13.7,3188.0,2.0,1.0,1.0,0.0,74.0,1975.0,Bayside,-37.9419,145.0019,Southern Metropolitan,5454.0
4,Hampton,38 Myrtle Rd,h,2800000.0,S,Nick,3/09/2016,13.7,3188.0,3.0,3.0,2.0,701.0,320.0,2015.0,Bayside,-37.9419,145.0152,Southern Metropolitan,5454.0
2,Hampton,3/31 Thomas St,u,720000.0,S,Buxton,3/09/2016,13.7,3188.0,2.0,1.0,1.0,832.0,,,Bayside,-37.9387,145.0063,Southern Metropolitan,5454.0
4,Hampton,36 Thomas St,h,3250000.0,S,hockingstuart,3/09/2016,13.7,3188.0,4.0,3.0,2.0,928.0,300.0,1904.0,Bayside,-37.9389,145.0062,Southern Metropolitan,5454.0
4,Hampton,6 Earlsfield Rd,h,2140000.0,S,Hodges,3/12/2016,13.7,3188.0,4.0,2.0,3.0,688.0,187.0,1925.0,Bayside,-37.9319,145.0173,Southern Metropolitan,5454.0
4,Hampton,3 Kendall St,h,1600000.0,VB,Marshall,3/12/2016,13.7,3188.0,4.0,2.0,2.0,607.0,242.0,2011.0,Bayside,-37.9324,145.0235,Southern Metropolitan,5454.0
3,Hampton,108 Orlando St,t,2200000.0,VB,Marshall,3/12/2016,13.7,3188.0,3.0,2.0,3.0,1402.0,,,Bayside,-37.9347,144.9963,Southern Metropolitan,5454.0
3,Hampton,24A Smith St,h,1003500.0,S,Ray,3/12/2016,13.7,3188.0,3.0,1.0,2.0,289.0,109.0,1998.0,Bayside,-37.9338,145.0226,Southern Metropolitan,5454.0
2,Hampton,8/121 Thomas St,u,802000.0,SP,Buxton,3/12/2016,13.7,3188.0,2.0,1.0,1.0,0.0,85.0,1965.0,Bayside,-37.939,145.0137,Southern Metropolitan,5454.0
4,Hampton,25 Thomas St,t,1500000.0,VB,Buxton,3/12/2016,13.7,3188.0,4.0,1.0,1.0,692.0,,,Bayside,-37.9386,145.0055,Southern Metropolitan,5454.0
4,Hampton,78 Thomas St,h,1686500.0,S,Hodges,3/12/2016,13.7,3188.0,4.0,2.0,2.0,664.0,,,Bayside,-37.9394,145.0099,Southern Metropolitan,5454.0
5,Hampton,2/524 Bluff Rd,h,1400000.0,VB,hockingstuart,4/03/2017,13.7,3188.0,5.0,2.0,2.0,434.0,168.0,,Bayside,-37.9361,145.0243,Southern Metropolitan,5454.0
3,Hampton,8 Bronte Ct,h,1560000.0,PI,Hodges,4/03/2017,13.7,3188.0,3.0,1.0,3.0,593.0,125.0,1955.0,Bayside,-37.9399,145.0204,Southern Metropolitan,5454.0
2,Hampton,1/88 Fewster Rd,u,680000.0,VB,Buxton,4/03/2017,13.7,3188.0,2.0,1.0,2.0,0.0,78.0,,Bayside,-37.939,145.0219,Southern Metropolitan,5454.0
3,Hampton,35 Teddington Rd,h,1715000.0,S,Buxton,4/03/2017,13.7,3188.0,3.0,1.0,2.0,765.0,,,Bayside,-37.9358,145.018,Southern Metropolitan,5454.0
2,Hampton,3/46 Fewster Rd,u,760000.0,S,hockingstuart,6/08/2016,13.7,3188.0,2.0,1.0,1.0,90.0,86.0,1985.0,Bayside,-37.9389,145.0186,Southern Metropolitan,5454.0
2,Hampton,5/440 Hampton St,u,616000.0,PI,RT,6/08/2016,13.7,3188.0,2.0,1.0,1.0,0.0,104.0,2005.0,Bayside,-37.9373,145.0027,Southern Metropolitan,5454.0
4,Hampton,131 Linacre Rd,h,1680000.0,S,hockingstuart,6/08/2016,13.7,3188.0,4.0,1.0,1.0,723.0,90.0,1955.0,Bayside,-37.9437,145.0175,Southern Metropolitan,5454.0
5,Hampton,139 Linacre Rd,h,2520000.0,S,Buxton,6/08/2016,13.7,3188.0,5.0,4.0,2.0,661.0,,1960.0,Bayside,-37.9438,145.0184,Southern Metropolitan,5454.0
2,Hampton,72b David St,t,890000.0,S,Hodges,7/05/2016,13.7,3188.0,1.0,2.0,2.0,181.0,,,Bayside,-37.9433,145.019,Southern Metropolitan,5454.0
3,Hampton,66a Thomas St,h,1120000.0,S,hockingstuart,7/05/2016,13.7,3188.0,4.0,2.0,3.0,373.0,113.0,1984.0,Bayside,-37.9395,145.0088,Southern Metropolitan,5454.0
4,Hampton,4 Bendigo St,h,3200000.0,VB,Hodges,10/09/2016,13.7,3188.0,4.0,3.0,3.0,760.0,325.0,1920.0,Bayside,-37.9326,144.9997,Southern Metropolitan,5454.0
4,Hampton,43 Fewster Rd,h,1250000.0,PI,Hodges,10/09/2016,13.7,3188.0,4.0,3.0,2.0,398.0,220.0,2014.0,Bayside,-37.9381,145.0161,Southern Metropolitan,5454.0
4,Hampton,30 Holyrood St,h,2420000.0,S,RT,10/09/2016,13.7,3188.0,3.0,3.0,2.0,560.0,,,Bayside,-37.9333,144.9977,Southern Metropolitan,5454.0
4,Hampton,54 Linacre Rd,h,2000000.0,PI,hockingstuart,10/09/2016,13.7,3188.0,4.0,3.0,4.0,615.0,248.0,1925.0,Bayside,-37.9429,145.0072,Southern Metropolitan,5454.0
4,Hampton,22 Margarita St,h,2880000.0,S,Marshall,10/09/2016,13.7,3188.0,4.0,3.0,2.0,687.0,,,Bayside,-37.9312,144.9997,Southern Metropolitan,5454.0
5,Hampton,42 Myrtle Rd,h,1805000.0,S,Buxton,10/09/2016,13.7,3188.0,4.0,2.0,2.0,700.0,224.0,1950.0,Bayside,-37.9419,145.0156,Southern Metropolitan,5454.0
4,Hampton,50 Earlsfield Rd,h,1460000.0,SP,Buxton,10/12/2016,13.7,3188.0,4.0,2.0,2.0,487.0,,,Bayside,-37.9356,145.0166,Southern Metropolitan,5454.0
3,Hampton,73 Linacre Rd,h,1403000.0,S,Hodges,10/12/2016,13.7,3188.0,3.0,1.0,2.0,495.0,,,Bayside,-37.9428,145.0092,Southern Metropolitan,5454.0
3,Hampton,70 Teddington Rd,h,1682000.0,S,Buxton,10/12/2016,13.7,3188.0,3.0,1.0,1.0,767.0,,,Bayside,-37.9365,145.02200000000005,Southern Metropolitan,5454.0
4,Hampton,344 Hampton St,h,1875000.0,PI,Hodges,11/02/2017,13.7,3188.0,4.0,2.0,3.0,685.0,,,Bayside,-37.9412,145.0021,Southern Metropolitan,5454.0
4,Hampton,310 Hampton St,h,2600000.0,S,Hodges,12/06/2016,13.7,3188.0,3.0,1.0,2.0,1504.0,162.0,1900.0,Bayside,-37.944,145.0015,Southern Metropolitan,5454.0
2,Hampton,27/78 Holyrood St,u,685000.0,PI,RT,12/06/2016,13.7,3188.0,2.0,1.0,2.0,0.0,,,Bayside,-37.9339,145.0023,Southern Metropolitan,5454.0
4,Hampton,18 Kingston St,h,2400000.0,PI,Nick,12/11/2016,13.7,3188.0,4.0,2.0,2.0,663.0,,,Bayside,-37.9323,145.0137,Southern Metropolitan,5454.0
5,Hampton,65 Linacre Rd,h,3470000.0,SP,Marshall,12/11/2016,13.7,3188.0,5.0,3.0,4.0,670.0,413.0,2008.0,Bayside,-37.9427,145.0085,Southern Metropolitan,5454.0
2,Hampton,118 Ludstone St,h,1615000.0,SA,Chisholm,12/11/2016,13.7,3188.0,2.0,1.0,1.0,801.0,,1934.0,Bayside,-37.9348,145.0162,Southern Metropolitan,5454.0
4,Hampton,29 Olive St,h,1450000.0,S,Buxton,12/11/2016,13.7,3188.0,4.0,2.0,3.0,450.0,,,Bayside,-37.9341,145.02,Southern Metropolitan,5454.0
2,Hampton,3/13 Foam St,u,786000.0,S,Buxton,13/08/2016,13.7,3188.0,2.0,1.0,1.0,162.0,,1970.0,Bayside,-37.9379,145.0061,Southern Metropolitan,5454.0
2,Hampton,3/308 Hampton St,u,742000.0,S,hockingstuart,14/05/2016,13.7,3188.0,2.0,3.0,2.0,245.0,,,Bayside,-37.9442,145.0016,Southern Metropolitan,5454.0
3,Hampton,7 Austin Rd,h,1050000.0,S,Hodges,15/10/2016,13.7,3188.0,3.0,2.0,2.0,357.0,120.0,1970.0,Bayside,-37.9449,145.0144,Southern Metropolitan,5454.0
2,Hampton,63 Beach Rd,h,1690000.0,S,Buxton,15/10/2016,13.7,3188.0,2.0,1.0,1.0,319.0,,,Bayside,-37.9409,145.0001,Southern Metropolitan,5454.0
